field: text
field: user/screen_name
field: user/name
field: user/id
  >>>   unixtime: 1257437639088
  >>>   user/id: 860841
  >>>   user/screen_name: "arshimbo"

  >>>   text: "Blue Mtn Brewery releases \"Lights Out Holiday Ale\".  Visit today & steal the glass too! http://bit.ly/s98Oh  #aftonva #cville #wintergreen"
  >>>   user/name: "FabuTravelous"
  >>>   unixtime: 1257437639451
  >>>   user/id: 18214843
  >>>   user/screen_name: "FabuTravelous"

  >>>   text: "yay! free sh*t alert! RT: Pint glass giveaway @highballaustin! Come in from 4:30-9:30, grab a pint of beer & you get to keep the glass."
  >>>   user/name: "bobb x ha"
  >>>   unixtime: 1257437641829
  >>>   user/id: 14172960
  >>>   user/screen_name: "b6421"

  >>>   text: "Cold beer and mezes following an afternoon traipsing through the most incredible ancient ruins in Palmyra."
  >>>   user/name: "Aurora Ratcliffe"
  >>>   unixtime: 1257437642221
  >>>   user/id: 20078758
  >>>   user/screen_name: "RoryR"

  >>>   text: "RT @tommyup RT @PhilthyBlog Cheer up Phillies fans. Our rent is more reasonable, and our beer is cheap... We WIN in real life!!"
  >>>   user/name: "Ashley Tyler"
  >>>   unixtime: 1257437648017
  >>>   user/id: 72169480
  >>>   user/screen_name: "wtfashleytyler"

  >>>   text: "Ballantyne spec #2: Beer battered Codd sandwich w/ spicy tartar sauce....."
  >>>   user/name: "Big Daddy's Burger "
  >>>   unixtime: 1257437654757
  >>>   user/id: 44209977
  >>>   user/screen_name: "BigDaddysCLT"

  >>>   text: "@millerum06 CONGRATS!!! That's so exciting!!! Where/when are you playing this weekend? If we cross paths I'll buy you a celebratory beer :)"
  >>>   user/name: "Sandy Bell"
  >>>   unixtime: 1257437654896
  >>>   user/id: 18035112
  >>>   user/screen_name: "heysandybell"

  >>>   text: "Dneska OvrZ (Ordinace v r\u016fov\u00e9 Zahrad\u011b) ! Asi budu Koukat!  ale jestli to nebude zaj\u00edmav\u00fd tak jdu spat."
  >>>   user/name: "David Zadra\u017eil"
  >>>   unixtime: 1257437658320
  >>>   user/id: 85640864
  >>>   user/screen_name: "DavidZadrazilCz"

  >>>   text: "@burghkid mine is coffee and beer, hahaha"
  >>>   user/name: "iLanawithani"
  >>>   unixtime: 1257437669273
  >>>   user/id: 24374049
  >>>   user/screen_name: "iLanax3"

  >>>   text: "Where we goin? RT @strebel: Bought 3 bags of ice and some beer before 9am."
  >>>   user/name: "Kristi Evans"
  >>>   unixtime: 1257437676091
  >>>   user/id: 18777381
  >>>   user/screen_name: "TwittsMcGee"

  >>>   text: "@aalessandra Credoo Ale...n\u00e3o zica =[  tor\u00e7a para q venha uma massa de ar frioo !! *-* hAUhauhauhauahuah \\o"
  >>>   user/name: "Guilherme Passos"
  >>>   unixtime: 1257437676631
  >>>   user/id: 38492420
  >>>   user/screen_name: "guiii_1910"

  >>>   text: "I am just saying \u2014 Mickey Mantle didn't wear goggles after he won the World Series. Beer goggles, perhaps."
  >>>   user/name: "Hugh Kellenberger"
  >>>   unixtime: 1257437677692
  >>>   user/id: 19576379
  >>>   user/screen_name: "HWKellenberger"

  >>>   text: "Purple beer!"
  >>>   user/name: "Robb Blanchard"
  >>>   unixtime: 1257437677973
  >>>   user/id: 37171613
  >>>   user/screen_name: "rblanch1"

  >>>   text: "@TheBeerWench forgetting to include us in the #gents ? Looks like we might have to step up our beer tweets."
  >>>   user/name: "Hop Cast"
  >>>   unixtime: 1257437680451
  >>>   user/id: 18631817
  >>>   user/screen_name: "hopcast"

  >>>   text: "One more good song for you: http://bit.ly/21A8X Lone Star Beer and Bob Wills Music - Red Steagall"
  >>>   user/name: "Jayson Renforth"
  >>>   unixtime: 1257437680679
  >>>   user/id: 18157529
  >>>   user/screen_name: "LONESTARJayson"

  >>>   text: "@ChadLivengood Ah yes, a beer summit. That's the ticket!"
  >>>   user/name: "Tony Messenger"
  >>>   unixtime: 1257437689469
  >>>   user/id: 16150136
  >>>   user/screen_name: "tonymess"

  >>>   text: "Boathouse in Putney Bridge tonight for a beer. If you're there, come over and say hello :)"
  >>>   user/name: "Lukey Moore"
  >>>   unixtime: 1257437690661
  >>>   user/id: 60587317
  >>>   user/screen_name: "LukeyMoore"

  >>>   text: "New review on Beer Journal: Arrogant Bastard Ale. Feel free to post appropriately smarmy responses belove. http://bit.ly/1ugtJI"
  >>>   user/name: "Dan Vaughn"
  >>>   unixtime: 1257437697283
  >>>   user/id: 38740779
  >>>   user/screen_name: "55pages"

  >>>   text: "Piece softball team lost its semi-final game by 1 run last night. Committed to training with pizza and beer in  the off-season."
  >>>   user/name: "Piece Brewery"
  >>>   unixtime: 1257437698948
  >>>   user/id: 49653762
  >>>   user/screen_name: "piecechicago"

  >>>   text: "@cngg Haha study break! Lol. But I've been using the free time to catch up on my beer.lol"
  >>>   user/name: "Ezra Tay"
  >>>   unixtime: 1257437701816
  >>>   user/id: 69148084
  >>>   user/screen_name: "ezratay"

  >>>   text: "@desireekoh13 Aaaaw, c'mon now. We'll always have food, beer, and overall sports nerddom."
  >>>   user/name: "Justine Boney"
  >>>   unixtime: 1257437702635
  >>>   user/id: 27091768
  >>>   user/screen_name: "dulcecalor"

  >>>   text: "O aawee / Tocaaa Spool32 pra mim? e manda pros guris da banda o samo, inho, damaschi, ale eo nando o / o / o / Brigadaaao *----* \u2665"
  >>>   user/name: "Tais Lise"
  >>>   unixtime: 1257437703770
  >>>   user/id: 65136760
  >>>   user/screen_name: "taaiisinha"

  >>>   text: "3 shows this weekend in Berkeley, and I hope to see some of you there.  I look forward to beer & bad patio furniture as well, rain or shine."
  >>>   user/name: "Jay Unidos"
  >>>   unixtime: 1257437713040
  >>>   user/id: 21435565
  >>>   user/screen_name: "Silverball"

  >>>   text: "Aye we n Abyss On Sat. cop ya Brew, Round  Ya crew,  meet @10pm on hanover st. otha wise make it on ya own. see u whipp's in the Buildin!!!"
  >>>   user/name: "Magic"
  >>>   unixtime: 1257437718114
  >>>   user/id: 19801483
  >>>   user/screen_name: "MagicB422"

  >>>   text: "I'm thinking it's time for a trip to the homebrew store. I've been thinking about making a batch a LOT lately. Question is, beer or mead?"
  >>>   user/name: "Michelle Bowers"
  >>>   unixtime: 1257437720966
  >>>   user/id: 50131230
  >>>   user/screen_name: "DallasRedhead"

  >>>   text: "@LSDisease Obawiam si\u0119,\u017ce m\u00f3g\u0142bym nie odr\u00f3\u017cni\u0107 go od samicy.Albo odr\u00f3\u017cni\u0107, ale odrobin\u0119 za p\u00f3\u017ano."
  >>>   user/name: "Jerzy Pakosz"
  >>>   unixtime: 1257437721099
  >>>   user/id: 43307162
  >>>   user/screen_name: "JerzyPakosz"

  >>>   text: "Really want to see Julie Doiron play tonight, but I RSVP'd to that insound10 thing @ brooklyn brewery with free beer and pizza. FREEPIZZA!"
  >>>   user/name: "bf"
  >>>   unixtime: 1257437729779
  >>>   user/id: 15312709
  >>>   user/screen_name: "blase"

  >>>   text: "@taluranit Nev\u00edm jak @honza95m, ale j\u00e1 (pokud mysl\u00ed\u0161 Skillet) bych byl pro"
  >>>   user/name: "V\u00edt Pawlik"
  >>>   unixtime: 1257437732448
  >>>   user/id: 75363627
  >>>   user/screen_name: "pawlikvit"

  >>>   text: "todays headache is unwarranted. A. not enuff beer was consumd last nite for it & B. its a annoyin reminder o the Yankee Empire winning"
  >>>   user/name: "BRiAN Johnson"
  >>>   unixtime: 1257437740661
  >>>   user/id: 15779192
  >>>   user/screen_name: "frankenlincoln"

  >>>   text: "wrapping up the day in the office with a brew and a sit back!"
  >>>   user/name: "Sam Duggins"
  >>>   unixtime: 1257437741634
  >>>   user/id: 73752472
  >>>   user/screen_name: "Sam_The_Obscure"

  >>>   text: "@JuliaFeliciani si llegue fino pero anoche me quede aqui.. y ale donde anda???"
  >>>   user/name: "maryorie rojas"
  >>>   unixtime: 1257437741658
  >>>   user/id: 69101556
  >>>   user/screen_name: "maryorierojas19"

  >>>   text: "Aaron Scott & Home Brew @ Winston's - tomorrow - Fairmont http://bit.ly/1BPldI"
  >>>   user/name: "West Virginia Music"
  >>>   unixtime: 1257437742784
  >>>   user/id: 75647826
  >>>   user/screen_name: "WhatsUpWVRocks"

  >>>   text: "@el_espuki happy beer-day , lastima que hoy gana el ame. Pero de regalo la victoria de mex."
  >>>   user/name: "Sergio "
  >>>   unixtime: 1257437744137
  >>>   user/id: 43834677
  >>>   user/screen_name: "sHeKo_O"

  >>>   text: "@speakerspushair are you back in sg already!! remember our bbq chicken wings + ice cold beer date with @benlow? ;D"
  >>>   user/name: "Mae"
  >>>   unixtime: 1257437746518
  >>>   user/id: 18332850
  >>>   user/screen_name: "maellability"

  >>>   text: "Don't take ur shirt off if u got 6pack of beer on ur chest"
  >>>   user/name: "Becky Lewinsky"
  >>>   unixtime: 1257437755297
  >>>   user/id: 63872718
  >>>   user/screen_name: "Becky_YummPow"

  >>>   text: "Petr Mach: Jak vystoupit z EU http://jdem.cz/cgsw7 \"To dobr\u00e9 \u2013 voln\u00fd obchod a mezin\u00e1rodn\u00ed bezpe\u010dnost \u2013 nezaji\u0161\u0165uje EU, ale EHP a NATO.\""
  >>>   user/name: "Svobodn\u00ed"
  >>>   unixtime: 1257437761525
  >>>   user/id: 18907163
  >>>   user/screen_name: "svobodni"

  >>>   text: "Costumes, Pin-ups and Lone Star Beer.  The MU GALA this Saturday!  http://bit.ly/42ma5D"
  >>>   user/name: "mildreds"
  >>>   unixtime: 1257437766768
  >>>   user/id: 15844106
  >>>   user/screen_name: "mildreds"

  >>>   text: "@alesacoman Fala, Ale! Tudo blz? =D"
  >>>   user/name: "Michelangelo"
  >>>   unixtime: 1257437769640
  >>>   user/id: 15959437
  >>>   user/screen_name: "mike90210"

  >>>   text: "RT @5seasonswest: Tonight is the night we tap a 300 lb pumpkin full of our Great Pumpkin Ale! 7:55pm."
  >>>   user/name: "Josh Kidd"
  >>>   unixtime: 1257437774236
  >>>   user/id: 21167260
  >>>   user/screen_name: "joshckidd"

  >>>   text: "@chellebelle00 i get out of class at 12:50 then it's my weekend! i say we have an early celebratory beer!"
  >>>   user/name: "AshleyCorl"
  >>>   unixtime: 1257437774434
  >>>   user/id: 15838476
  >>>   user/screen_name: "AshleyCorl"

  >>>   text: "Greg Mulholland MP calls for an urgent Commons investigation into the OFT's \"dereliction of duty\" in beer tie ruling: http://bit.ly/3s9l3Q"
  >>>   user/name: "Emily Ryans"
  >>>   unixtime: 1257437781943
  >>>   user/id: 22641154
  >>>   user/screen_name: "MLYRyans"

  >>>   text: "Paddy Cassidy's was awesome last night. Today=not feeling so well. Apparently there is such a thing as too much beer :("
  >>>   user/name: "Ashley VanTeeffelen"
  >>>   unixtime: 1257437783330
  >>>   user/id: 52442293
  >>>   user/screen_name: "avanteeffelen"

  >>>   text: "@tracyvanhorne Beer makes most things better."
  >>>   user/name: "J T"
  >>>   unixtime: 1257437793757
  >>>   user/id: 21547220
  >>>   user/screen_name: "Jason_Inc"

  >>>   text: "@pawlikvit :D ale ale...copak? zacinate prichazet na chut nu-metalu?"
  >>>   user/name: "Kate\u0159ina Pej\u0161kov\u00e1"
  >>>   unixtime: 1257437804924
  >>>   user/id: 82935661
  >>>   user/screen_name: "taluranit"

  >>>   text: "Drink it with HopDevil. RT @VictoryBeer: Funky Wild Devil with Brettanomyces wins Bronze at the Stockholm Beer Festival http://bit.ly/38OVxO"
  >>>   user/name: "Savannah Distrib"
  >>>   unixtime: 1257437806557
  >>>   user/id: 15254953
  >>>   user/screen_name: "gabeer"

  >>>   text: "RT @BeerUniverse If God had intended us to drink beer, he would have given us stomachs. -David Daye #beer  #fb"
  >>>   user/name: "Ritchie Champagne"
  >>>   unixtime: 1257437813607
  >>>   user/id: 6746942
  >>>   user/screen_name: "rchamp"

  >>>   text: "Sold again.. Oktoberfest 2009 Beer Bottle Cap Pullover Sweatshirt http://bit.ly/UrszW"
  >>>   user/name: "Drinking Team"
  >>>   unixtime: 1257437817279
  >>>   user/id: 87403535
  >>>   user/screen_name: "drinking_team"

  >>>   text: "Free as in beer, Love as in ice cream."
  >>>   user/name: "Phillip Senn"
  >>>   unixtime: 1257437820975
  >>>   user/id: 14346916
  >>>   user/screen_name: "PhillipSenn"

  >>>   text: "There are still spaces available for our Beer and Cheese Class this Saturday, Nov. 7.  Call us @ 512.467.6969 for reservations."
  >>>   user/name: "North by Northwest"
  >>>   unixtime: 1257437821121
  >>>   user/id: 18821172
  >>>   user/screen_name: "nxnwbrew"

  >>>   text: "hi @KillBigRiggs, free beer at Israel's  5th beer festival  Friday 6.11 http://is.gd/4NYO2"
  >>>   user/name: "Beer_Festival5"
  >>>   unixtime: 1257437836536
  >>>   user/id: 85900801
  >>>   user/screen_name: "BeerFestival5"

  >>>   text: "@jesseluna Wow, looks like I owe @JohnCass a beer the next time I see him for saying nice things... ;-)"
  >>>   user/name: "Jim Cahill"
  >>>   unixtime: 1257437839015
  >>>   user/id: 1808851
  >>>   user/screen_name: "JimCahill"

  >>>   text: "N l recreo con las xikiz  kalu,lalu,paxa,ale,@fio026, @gera1915 oo"
  >>>   user/name: "Joselyn Vera"
  >>>   unixtime: 1257437845085
  >>>   user/id: 46244102
  >>>   user/screen_name: "josy082"

  >>>   text: "One peso? Seriously?? RT: @cricketreyes: PERI PERI CHICKEN TOMORROW! ONE PESO BEER. Haha, ftw."
  >>>   user/name: "Stephanie Rachel"
  >>>   unixtime: 1257437846865
  >>>   user/id: 70360098
  >>>   user/screen_name: "angstephanie"

  >>>   text: "Chris' 18th birthday party ; going to go & get that beer pong started . whoop some serious ass."
  >>>   user/name: "Lilian Adams"
  >>>   unixtime: 1257437847336
  >>>   user/id: 87715410
  >>>   user/screen_name: "shania_64sn"

  >>>   text: "Must stop for beer on way home, my current stock level is not so much unacceptable as non-existent..."
  >>>   user/name: "Gareth Scott"
  >>>   unixtime: 1257437848486
  >>>   user/id: 21919406
  >>>   user/screen_name: "Assiepattle"

  >>>   text: "Drinking beer out of a Samuel L. Jackson's Ubuntu mug"
  >>>   user/name: "Myles Eftos"
  >>>   unixtime: 1257437858855
  >>>   user/id: 1611381
  >>>   user/screen_name: "madpilot"

  >>>   text: "Leaving for a long weekend of #camping at Wilderness SP #Michigan. Can't decide what drinks to bring. #beer #wine #whisky ?"
  >>>   user/name: "Swigs"
  >>>   unixtime: 1257437860770
  >>>   user/id: 85341315
  >>>   user/screen_name: "Swigs_"

  >>>   text: "What's Healthier for You; Red Wine or Beer? | SPIKE: http://bit.ly/3NP77J HAHAHAH Screw you Frenchie!! (I'm French, but I watch American tv)"
  >>>   user/name: "Sydney Phoenix"
  >>>   unixtime: 1257437869425
  >>>   user/id: 59061701
  >>>   user/screen_name: "newdbody"

  >>>   text: "\"The other day I learned that if you say 'beer can' with an English accent, you're saying 'bacon' with a Jamaican accent. Mind blown. MLIA\""
  >>>   user/name: "Diamond Ideozu"
  >>>   unixtime: 1257437872407
  >>>   user/id: 25195774
  >>>   user/screen_name: "diamondsayshi"

  >>>   text: "@riordanesque @shusta Getting completely wasted on cheap beer and singing songs by the Police?"
  >>>   user/name: "Brian Conklin"
  >>>   unixtime: 1257437883189
  >>>   user/id: 20068249
  >>>   user/screen_name: "Brisaac"

  >>>   text: "i'm the only thing hoppin like a kangaroo, i mean the only thing poppin like a can of brew"
  >>>   user/name: "Ashley Peterson"
  >>>   unixtime: 1257437887321
  >>>   user/id: 24181348
  >>>   user/screen_name: "APeterson25"

  >>>   text: "z mo\u017ce starszych, ale niesamowitych kawa\u0142k\u00f3w: http://bit.ly/2kXQ9p wykonanie, \u017ce a\u017c kipi"
  >>>   user/name: "Marcin Pi\u0105tkowski"
  >>>   unixtime: 1257437889475
  >>>   user/id: 87042548
  >>>   user/screen_name: "ignacyster"

  >>>   text: "@mmatthew1982 Recent warning-the virus AH1N1 was isolated yesterday from Ukraine\u00b4s beer:-)) Don\u00b4t drink too much,If you don\u00b4t wanna be a pig"
  >>>   user/name: "Jozef Klucho"
  >>>   unixtime: 1257437896391
  >>>   user/id: 81412874
  >>>   user/screen_name: "joeklu"

  >>>   text: "its beer o clock"
  >>>   user/name: "Daniel van der Ster"
  >>>   unixtime: 1257437918460
  >>>   user/id: 58897411
  >>>   user/screen_name: "danvanderster"

  >>>   text: "Ooooh! RT @SaintArnold: Brewing Christmas Ale & Amber Ale and...this is a big one folks... carbonating #DR9! Bottling it next week."
  >>>   user/name: "Kay Marley-Dilworth"
  >>>   unixtime: 1257437925708
  >>>   user/id: 48754048
  >>>   user/screen_name: "ATXfoodnews"

  >>>   text: "Thai curry, beer, series 5 of The Wire. Sounds kinda like heaven to me : ) now"
  >>>   user/name: "Michael Platina"
  >>>   unixtime: 1257437928075
  >>>   user/id: 85827224
  >>>   user/screen_name: "Michael19Platin"

  >>>   text: "Miss the word beer...lol"
  >>>   user/name: "Marcus Danisavich"
  >>>   unixtime: 1257437931093
  >>>   user/id: 15773895
  >>>   user/screen_name: "swanny88"

  >>>   text: "@oneandonlycarly be in festival centre when they finish, prob by 12. Come have a beer to kickstart the day! Up to you what you would prefer"
  >>>   user/name: "Laura Woods"
  >>>   unixtime: 1257437934372
  >>>   user/id: 42895689
  >>>   user/screen_name: "loo_rah"

  >>>   text: "TC Drupal Happy Hour 5:30 P Luce (Seward). You don't have to drink beer, but you gotta like Drupal. (via @zzolo @theunraveler @eojthebrave)"
  >>>   user/name: "kjantin"
  >>>   unixtime: 1257437939901
  >>>   user/id: 12723272
  >>>   user/screen_name: "kjantin"

  >>>   text: "So much 4 epic lash. =[ Today so far on the other hand has been rather lovely: great sleep, watching Dog with a brew, full english n a pint!"
  >>>   user/name: "Richard Turton-Trigg"
  >>>   unixtime: 1257437940173
  >>>   user/id: 28133494
  >>>   user/screen_name: "catalyst45"

  >>>   text: "Thanks @TheBeerWench for putting me and the #gents on the list of Most Compelling Beer Twats (#4!)."
